,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Neutral,3.88,,,3.85,,3.96,,3.9050000000000002,3.88,,
Year ending 12/2020,Neutral,4.51,,0.16237113402061842,4.4,0.14285714285714302,4.72,0.19191919191919182,4.5600000000000005,4.51,0.16237113402061842,0.16738816738816742
Year ending 12/2021,Neutral,5.15,,0.14190687361419085,5.06,0.1499999999999999,5.17,0.09533898305084754,5.115,5.15,0.14190687361419085,0.12266949152542372
Year ending 12/2022,Neutral,,5.35,0.0,5.26,0.03952569169960474,5.45,0.05415860735009681,5.35,5.35,0.03883495145631044,0.046842149524850774
Year ending 12/2023,Neutral,,5.68,0.0,5.29,0.005703422053231932,5.88,0.07889908256880718,5.68,5.68,0.06168224299065428,0.042301252311019555
