,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Positive Surprise,2.97,,,,,,,2.79,2.97,,
Year ending 12/2020,Neutral,19.92,,5.707070707070708,18.54,,19.36,,18.95,19.92,5.707070707070708,
Year ending 12/2021,Positive Surprise,17.72,,-0.11044176706827324,,0.0,,0.0,16.12,17.72,-0.11044176706827324,0.0
Year ending 12/2022,Neutral,,13.66,0.0,13.4,-0.2772384034519957,14.44,-0.25413223140495866,13.66,13.66,-0.22911963882618502,-0.2656853174284772
Year ending 12/2023,Neutral,,5.21,0.0,4.66,-0.6522388059701493,5.5,-0.6191135734072022,5.21,5.21,-0.6185944363103953,-0.6356761896886758
