,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Positive Surprise,-3.6,,,,,,,-4.05,-3.6,,
Year ending 12/2020,Positive Surprise,-0.73,,-0.7972222222222223,,,,,-0.9,-0.73,-0.7972222222222223,
Year ending 12/2021,Negative Surprise,-2.05,,1.8082191780821915,,,,,1.74,-2.05,1.8082191780821915,
Year ending 12/2022,Neutral,,-4.64,0.0,-4.83,,-4.3,,-4.64,-4.64,1.2634146341463417,
Year ending 12/2023,Neutral,,-4.36,0.0,-4.9,0.01449275362318847,-3.66,-0.14883720930232547,-4.36,-4.36,-0.06034482758620674,-0.0671722278395685
