,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2020,Positive Surprise,2.36,,,,,,,0.36,2.36,,
Year ending 12/2021,Positive Surprise,1.6,,-0.32203389830508466,,,,,1.52,1.6,-0.32203389830508466,
Year ending 12/2022,Neutral,,1.79,0.0,1.77,,1.81,,1.79,1.79,0.11874999999999991,
Year ending 12/2023,Neutral,,0.39,0.0,0.14,-0.9209039548022598,0.5,-0.7237569060773481,0.39,0.39,-0.782122905027933,-0.822330430439804
