,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Negative Surprise,-0.8,,,,,,,-0.38,-0.8,,
Year ending 12/2020,Negative Surprise,-5.37,,5.7124999999999995,,,,,-1.51,-5.37,5.7124999999999995,
Year ending 12/2021,Negative Surprise,-0.53,,-0.9013035381750465,,,,,-0.43,-0.53,-0.9013035381750465,
Year ending 12/2022,Neutral,,-1.63,0.0,-1.7,,-1.55,,-1.63,-1.63,2.075471698113207,
Year ending 12/2023,Neutral,,-1.22,0.0,-1.6,-0.05882352941176461,-0.48,-0.6903225806451614,-1.22,-1.22,-0.25153374233128833,-0.374573055028463
