,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2021,Negative Surprise,-0.24,,,,,,,-0.14,-0.24,,
Year ending 12/2022,Neutral,,-0.47,0.0,-0.5,,-0.43,,-0.47,-0.47,0.9583333333333333,
Year ending 12/2023,Neutral,,-0.11,0.0,-0.31,-0.38,0.19,-1.441860465116279,-0.11,-0.11,-0.7659574468085106,-0.9109302325581394
