,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Negative Surprise,0.45,,,,,,,0.55,0.45,,
Year ending 12/2020,Negative Surprise,0.17,,-0.6222222222222222,,,,,0.29,0.17,-0.6222222222222222,
Year ending 12/2021,Negative Surprise,-0.83,,-5.88235294117647,,,,,0.16,-0.83,-5.88235294117647,
Year ending 12/2022,Neutral,,0.21,0.0,0.14,,0.25,,0.21,0.21,-1.2530120481927711,
Year ending 12/2023,Neutral,,0.39,0.0,0.15,0.0714285714285714,0.69,1.7599999999999998,0.39,0.39,0.8571428571428572,0.9157142857142856
