,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Positive Surprise,6.4,,,,,,,4.88,6.4,,
Year ending 12/2020,Negative Surprise,-70.85,,-12.070312499999998,,,,,-33.24,-70.85,-12.070312499999998,
Year ending 12/2021,Negative Surprise,0.15,,-1.0021171489061398,,,,,4.35,0.15,-1.0021171489061398,
Year ending 12/2022,Neutral,,2.1,0.0,1.8,,2.26,,2.1,2.1,13.000000000000002,
Year ending 12/2023,Neutral,,0.38,0.0,-0.08,-1.0444444444444445,0.93,-0.5884955752212389,0.38,0.38,-0.819047619047619,-0.8164700098328417
