,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Neutral,7.55,,,7.42,,7.5,,7.46,7.55,,
Year ending 12/2020,Positive Surprise,7.75,,0.026490066225165476,,0.0,,0.0,7.37,7.75,0.026490066225165476,0.0
Year ending 12/2021,Positive Surprise,15.5,,1.0,,0.0,,0.0,14.65,15.5,1.0,0.0
Year ending 12/2022,Neutral,,22.35,0.0,22.19,1.9905660377358494,22.49,1.9986666666666664,22.35,22.35,0.4419354838709679,1.9946163522012579
Year ending 12/2023,Neutral,,16.22,0.0,13.37,-0.3974763406940064,17.75,-0.2107603379279679,16.22,16.22,-0.2742729306487697,-0.30411833931098714
