,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 1/2020,Neutral,-0.49,,,-0.53,,-0.48,,-0.505,-0.49,,
Year ending 1/2021,Positive Surprise,-0.33,,-0.3265306122448979,,0.0,,0.0,-0.42,-0.33,-0.3265306122448979,0.0
Year ending 1/2022,Positive Surprise,-0.28,,-0.1515151515151515,,0.0,,0.0,-0.31,-0.28,-0.1515151515151515,0.0
Year ending 1/2023,Neutral,,-0.53,0.0,-0.58,0.09433962264150941,-0.52,0.08333333333333348,-0.53,-0.53,0.8928571428571428,0.08883647798742145
Year ending 1/2024,Neutral,,-0.31,0.0,-0.49,-0.15517241379310343,-0.17,-0.6730769230769231,-0.31,-0.31,-0.41509433962264153,-0.4141246684350133
