,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Positive Surprise,1.03,,,,,,,0.98,1.03,,
Year ending 12/2020,Neutral,1.89,,0.8349514563106795,1.83,,1.97,,1.9,1.89,0.8349514563106795,
Year ending 12/2021,Positive Surprise,1.0,,-0.4708994708994708,,0.0,,0.0,0.95,1.0,-0.4708994708994708,0.0
Year ending 12/2022,Neutral,,0.23,0.0,-0.08,-1.0437158469945356,0.59,-0.700507614213198,0.23,0.23,-0.77,-0.8721117306038668
Year ending 12/2023,Neutral,,0.1,0.0,-0.52,5.5,0.75,0.27118644067796627,0.1,0.1,-0.5652173913043479,2.885593220338983
