,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Neutral,2.79,,,2.65,,2.79,,2.7199999999999998,2.79,,
Year ending 12/2020,Neutral,2.36,,-0.15412186379928317,2.34,-0.11698113207547167,2.39,-0.14336917562724016,2.365,2.36,-0.15412186379928317,-0.13017515385135592
Year ending 12/2021,Positive Surprise,1.55,,-0.3432203389830508,,0.0,,0.0,1.41,1.55,-0.3432203389830508,0.0
Year ending 12/2022,Neutral,,1.45,0.0,1.43,-0.38888888888888884,1.48,-0.38075313807531386,1.45,1.45,-0.06451612903225812,-0.38482101348210135
Year ending 12/2023,Neutral,,1.15,0.0,1.0,-0.3006993006993006,1.55,0.04729729729729737,1.15,1.15,-0.206896551724138,-0.12670100170100163
