,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Neutral,3.09,,,3.0,,3.05,,3.025,3.09,,
Year ending 12/2020,Neutral,3.53,,0.14239482200647258,3.44,0.14666666666666672,3.46,0.13442622950819683,3.45,3.53,0.14239482200647258,0.14054644808743177
Year ending 12/2021,Neutral,4.83,,0.368271954674221,4.75,0.3808139534883721,4.94,0.4277456647398845,4.845000000000001,4.83,0.368271954674221,0.4042798091141283
Year ending 12/2022,Neutral,,5.93,0.0,5.9,0.24210526315789482,5.98,0.21052631578947367,5.93,5.93,0.22774327122153193,0.22631578947368425
Year ending 12/2023,Neutral,,6.61,0.0,6.4,0.0847457627118644,6.77,0.13210702341137104,6.61,6.61,0.11467116357504237,0.10842639306161772
