,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Positive Surprise,1.44,,,,,,,1.23,1.44,,
Year ending 12/2020,Positive Surprise,2.55,,0.7708333333333333,,,,,2.28,2.55,0.7708333333333333,
Year ending 12/2021,Positive Surprise,1.8,,-0.2941176470588235,,,,,1.67,1.8,-0.2941176470588235,
Year ending 12/2022,Neutral,,0.39,0.0,0.19,,0.55,,0.39,0.39,-0.7833333333333333,
Year ending 12/2023,Neutral,,0.79,0.0,-0.54,-3.8421052631578947,1.61,1.9272727272727272,0.79,0.79,1.0256410256410255,-0.9574162679425837
