,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Positive Surprise,2.97,,,,,,,2.67,2.97,,
Year ending 12/2020,Positive Surprise,4.14,,0.3939393939393938,,,,,3.63,4.14,0.3939393939393938,
Year ending 12/2021,Negative Surprise,1.34,,-0.6763285024154588,,,,,1.45,1.34,-0.6763285024154588,
Year ending 12/2022,Neutral,,-3.44,0.0,-4.12,,-2.76,,-3.44,-3.44,-3.5671641791044775,
Year ending 12/2023,Neutral,,-1.52,0.0,-2.75,-0.33252427184466016,-0.3,-0.8913043478260869,-1.52,-1.52,-0.5581395348837209,-0.6119143098353735
