,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Neutral,3.02,,,3.0,,3.03,,3.0149999999999997,3.02,,
Year ending 12/2020,Positive Surprise,2.06,,-0.3178807947019867,,0.0,,0.0,1.94,2.06,-0.3178807947019867,0.0
Year ending 12/2021,Neutral,2.49,,0.20873786407767003,2.41,-0.19666666666666666,2.5,-0.1749174917491748,2.455,2.49,0.20873786407767003,-0.18579207920792074
Year ending 12/2022,Neutral,,2.71,0.0,2.69,0.1161825726141077,2.75,0.10000000000000009,2.71,2.71,0.08835341365461846,0.10809128630705389
Year ending 12/2023,Neutral,,3.15,0.0,3.0,0.11524163568773238,3.4,0.23636363636363633,3.15,3.15,0.16236162361623618,0.17580263602568436
