,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Positive Surprise,0.66,,,,,,,0.61,0.66,,
Year ending 12/2020,Positive Surprise,0.6,,-0.09090909090909094,,,,,0.53,0.6,-0.09090909090909094,
Year ending 12/2021,Positive Surprise,0.8,,0.3333333333333335,,,,,0.75,0.8,0.3333333333333335,
Year ending 12/2022,Neutral,,0.82,0.0,0.74,,0.88,,0.82,0.82,0.02499999999999991,
Year ending 12/2023,Neutral,,0.91,0.0,0.77,0.04054054054054057,1.03,0.17045454545454541,0.91,0.91,0.10975609756097571,0.10549754299754299
