,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 9/2020,Positive Surprise,5.78,,,,,,,5.03,5.78,,
Year ending 9/2021,Neutral,8.28,,0.43252595155709317,7.15,,8.97,,8.06,8.28,0.43252595155709317,
Year ending 9/2022,Neutral,8.73,,0.05434782608695676,7.68,0.07412587412587412,9.27,0.03344481605351168,8.475,8.73,0.05434782608695676,0.053785345089692904
Year ending 9/2023,Neutral,,6.52,0.0,6.15,-0.1992187499999999,7.05,-0.23948220064724912,6.52,6.52,-0.2531500572737687,-0.2193504753236245
Year ending 9/2024,Neutral,,6.79,0.0,5.31,-0.13658536585365866,7.4,0.04964539007092217,6.79,6.79,0.04141104294478537,-0.043469987891368245
