,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2021,Negative Surprise,-14.78,,,,,,,-8.73,-14.78,,
Year ending 12/2022,Neutral,,-6.97,0.0,-8.21,,-6.22,,-6.97,-6.97,-0.5284167794316644,
Year ending 12/2023,Neutral,,-5.76,0.0,-8.26,0.006090133982947554,-4.16,-0.3311897106109324,-5.76,-5.76,-0.17360114777618363,-0.16254978831399242
