,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Neutral,2.11,,,2.09,,2.14,,2.115,2.11,,
Year ending 12/2020,Positive Surprise,0.8,,-0.6208530805687204,,0.0,,0.0,0.75,0.8,-0.6208530805687204,0.0
Year ending 12/2021,Neutral,1.01,,0.26249999999999996,0.99,-0.5263157894736842,1.02,-0.5233644859813085,1.005,1.01,0.26249999999999996,-0.5248401377274963
Year ending 12/2022,Neutral,,1.4,0.0,1.39,0.404040404040404,1.41,0.38235294117647056,1.4,1.4,0.38613861386138604,0.39319667260843727
Year ending 12/2023,Neutral,,1.73,0.0,1.67,0.2014388489208634,1.82,0.2907801418439717,1.73,1.73,0.23571428571428577,0.24610949538241755
