,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 3/2020,Positive Surprise,2.41,,,,,,,2.19,2.41,,
Year ending 3/2021,Negative Surprise,1.71,,-0.2904564315352698,,,,,1.88,1.71,-0.2904564315352698,
Year ending 3/2022,Neutral,1.33,,-0.2222222222222222,1.26,,1.35,,1.3050000000000002,1.33,-0.2222222222222222,
Year ending 3/2023,Neutral,,2.66,0.0,2.13,0.6904761904761905,3.22,1.3851851851851853,2.66,2.66,1.0,1.037830687830688
Year ending 3/2024,Neutral,,1.97,0.0,1.11,-0.47887323943661964,3.36,0.04347826086956519,1.97,1.97,-0.2593984962406015,-0.21769748928352722
