,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Neutral,0.95,,,0.92,,1.0,,0.96,0.95,,
Year ending 12/2020,Positive Surprise,1.09,,0.14736842105263182,,0.0,,0.0,0.96,1.09,0.14736842105263182,0.0
Year ending 12/2021,Neutral,1.43,,0.31192660550458706,1.39,0.5108695652173911,1.43,0.42999999999999994,1.41,1.43,0.31192660550458706,0.47043478260869553
Year ending 12/2022,Neutral,,1.74,0.0,1.69,0.2158273381294964,1.77,0.23776223776223793,1.74,1.74,0.21678321678321688,0.22679478794586716
Year ending 12/2023,Neutral,,1.98,0.0,1.91,0.1301775147928994,2.1,0.18644067796610164,1.98,1.98,0.13793103448275867,0.15830909637950052
