,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2020,Positive Surprise,0.24,,,,,,,0.19,0.24,,
Year ending 12/2021,Positive Surprise,0.75,,2.125,,,,,0.67,0.75,2.125,
Year ending 12/2022,Neutral,,0.64,0.0,0.59,,0.74,,0.64,0.64,-0.1466666666666666,
Year ending 12/2023,Neutral,,0.82,0.0,0.59,0.0,0.99,0.33783783783783794,0.82,0.82,0.28125,0.16891891891891897
