,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 9/2020,Negative Surprise,2.71,,,,,,,2.91,2.71,,
Year ending 9/2021,Negative Surprise,2.39,,-0.11808118081180807,,,,,2.91,2.39,-0.11808118081180807,
Year ending 9/2022,Positive Surprise,1.68,,-0.297071129707113,,,,,1.58,1.68,-0.297071129707113,
Year ending 9/2023,Neutral,,3.42,0.0,2.14,,5.91,,3.42,3.42,1.0357142857142856,
Year ending 9/2024,Neutral,,3.77,0.0,3.16,0.47663551401869153,4.98,-0.15736040609137047,3.77,3.77,0.10233918128654973,0.15963755396366053
