,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Negative Surprise,-105.5,,,,,,,-68.43,-105.5,,
Year ending 12/2020,Negative Surprise,-90.37,,-0.14341232227488143,,,,,-85.66,-90.37,-0.14341232227488143,
Year ending 12/2021,Neutral,-66.56,,-0.2634723912802921,-75.87,,-59.68,,-67.775,-66.56,-0.2634723912802921,
Year ending 12/2022,Neutral,,-29.68,0.0,-34.28,-0.5481745090286015,-25.36,-0.5750670241286864,-29.68,-29.68,-0.5540865384615385,-0.5616207665786439
Year ending 12/2023,Neutral,,14.52,0.0,9.77,-1.2850058343057176,21.96,-1.8659305993690851,14.52,14.52,-1.4892183288409704,-1.5754682168374012
