,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2020,Negative Surprise,-2.48,,,,,,,-0.96,-2.48,,
Year ending 12/2021,Neutral,-1.17,,-0.528225806451613,-1.21,,-1.17,,-1.19,-1.17,-0.528225806451613,
Year ending 12/2022,Neutral,,-1.56,0.0,-1.6,0.3223140495867769,-1.52,0.2991452991452992,-1.56,-1.56,0.3333333333333335,0.31072967436603804
Year ending 12/2023,Neutral,,-1.73,0.0,-2.06,0.28749999999999987,-1.55,0.019736842105263275,-1.73,-1.73,0.10897435897435903,0.15361842105263157
