,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Negative Surprise,0.87,,,,,,,1.15,0.87,,
Year ending 12/2020,Positive Surprise,1.32,,0.517241379310345,,,,,1.25,1.32,0.517241379310345,
Year ending 12/2021,Negative Surprise,0.61,,-0.5378787878787878,,,,,0.75,0.61,-0.5378787878787878,
Year ending 12/2022,Neutral,,0.34,0.0,0.31,,0.4,,0.34,0.34,-0.44262295081967207,
Year ending 12/2023,Neutral,,0.66,0.0,0.41,0.32258064516129026,0.88,1.1999999999999997,0.66,0.66,0.9411764705882353,0.761290322580645
