,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Neutral,2.65,,,2.5,,2.55,,2.525,2.65,,
Year ending 12/2020,Negative Surprise,2.73,,0.030188679245283012,,0.0,,0.0,3.01,2.73,0.030188679245283012,0.0
Year ending 12/2021,Negative Surprise,2.78,,0.01831501831501825,,0.0,,0.0,2.95,2.78,0.01831501831501825,0.0
Year ending 12/2022,Neutral,,3.37,0.0,3.35,0.3400000000000001,3.4,0.3333333333333335,3.37,3.37,0.21223021582733814,0.3366666666666668
Year ending 12/2023,Neutral,,3.61,0.0,3.51,0.04776119402985057,3.75,0.10294117647058831,3.61,3.61,0.07121661721068251,0.07535118525021944
