,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Positive Surprise,2.97,,,,,,,2.32,2.97,,
Year ending 12/2020,Neutral,2.15,,-0.27609427609427617,2.04,,2.09,,2.065,2.15,-0.27609427609427617,
Year ending 12/2021,Neutral,2.35,,0.09302325581395365,2.33,0.14215686274509798,2.48,0.1866028708133971,2.4050000000000002,2.35,0.09302325581395365,0.16437986677924754
Year ending 12/2022,Neutral,,2.58,0.0,2.52,0.08154506437768227,2.64,0.06451612903225823,2.58,2.58,0.09787234042553195,0.07303059670497025
Year ending 12/2023,Neutral,,2.72,0.0,2.69,0.06746031746031744,2.78,0.05303030303030298,2.72,2.72,0.054263565891472965,0.06024531024531021
