,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Neutral,2.79,,,2.53,,2.81,,2.67,2.79,,
Year ending 12/2020,Neutral,3.0,,0.07526881720430101,2.77,0.0948616600790515,3.03,0.07829181494661919,2.9,3.0,0.07526881720430101,0.08657673751283534
Year ending 12/2021,Negative Surprise,3.44,,0.14666666666666672,,0.0,,0.0,3.78,3.44,0.14666666666666672,0.0
Year ending 12/2022,Neutral,,3.66,0.0,3.6,0.29963898916967513,3.69,0.2178217821782178,3.66,3.66,0.06395348837209314,0.25873038567394646
Year ending 12/2023,Neutral,,3.64,0.0,2.13,-0.4083333333333333,4.0,0.08401084010840121,3.64,3.64,-0.005464480874316946,-0.16216124661246606
