,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Negative Surprise,-2.68,,,,,,,-1.98,-2.68,,
Year ending 12/2020,Negative Surprise,-1.98,,-0.26119402985074636,,,,,-1.73,-1.98,-0.26119402985074636,
Year ending 12/2021,Positive Surprise,-2.85,,0.43939393939393945,,,,,-3.06,-2.85,0.43939393939393945,
Year ending 12/2022,Neutral,,-3.18,0.0,-3.52,,-3.01,,-3.18,-3.18,0.11578947368421044,
Year ending 12/2023,Neutral,,-3.29,0.0,-3.96,0.125,-2.54,-0.15614617940199327,-3.29,-3.29,0.03459119496855334,-0.015573089700996634
