,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Neutral,2.07,,,2.14,,2.17,,2.1550000000000002,2.07,,
Year ending 12/2020,Neutral,2.18,,0.053140096618357724,2.1,-0.01869158878504673,2.15,-0.009216589861751112,2.125,2.18,0.053140096618357724,-0.013954089323398922
Year ending 12/2021,Positive Surprise,3.26,,0.49541284403669694,,0.0,,0.0,3.04,3.26,0.49541284403669694,0.0
Year ending 12/2022,Neutral,,4.12,0.0,4.06,0.9333333333333331,4.15,0.9302325581395352,4.12,4.12,0.2638036809815951,0.9317829457364342
Year ending 12/2023,Neutral,,4.19,0.0,4.12,0.014778325123152802,4.24,0.02168674698795181,4.19,4.19,0.016990291262136026,0.018232536055552306
