,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Neutral,0.49,,,0.72,,0.74,,0.73,0.49,,
Year ending 12/2020,Negative Surprise,0.54,,0.10204081632653073,,0.0,,0.0,0.6,0.54,0.10204081632653073,0.0
Year ending 12/2021,Neutral,0.68,,0.2592592592592593,0.67,-0.06944444444444431,0.73,-0.013513513513513487,0.7,0.68,0.2592592592592593,-0.0414789789789789
Year ending 12/2022,Neutral,,0.73,0.0,0.72,0.07462686567164178,0.75,0.027397260273972712,0.73,0.73,0.07352941176470584,0.05101206297280725
Year ending 12/2023,Neutral,,0.83,0.0,0.78,0.08333333333333348,0.89,0.18666666666666676,0.83,0.83,0.1369863013698629,0.13500000000000012
