,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Positive Surprise,-0.96,,,,,,,-1.57,-0.96,,
Year ending 12/2020,Neutral,3.37,,-4.510416666666667,3.05,,3.86,,3.455,3.37,-4.510416666666667,
Year ending 12/2021,Neutral,-3.7,,-2.0979228486646884,-3.89,-2.275409836065574,-3.29,-1.8523316062176165,-3.59,-3.7,-2.0979228486646884,-2.063870721141595
Year ending 12/2022,Neutral,,-3.55,0.0,-3.86,-0.007712082262210873,-3.29,0.0,-3.55,-3.55,-0.04054054054054068,-0.0038560411311054366
Year ending 12/2023,Neutral,,-2.19,0.0,-3.86,0.0,0.62,-1.1884498480243162,-2.19,-2.19,-0.3830985915492957,-0.5942249240121581
