,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 8/2020,Neutral,2.1,,,1.93,,2.15,,2.04,2.1,,
Year ending 8/2021,Positive Surprise,1.1,,-0.47619047619047616,,0.0,,0.0,0.91,1.1,-0.47619047619047616,0.0
Year ending 8/2022,Positive Surprise,1.4,,0.2727272727272725,,0.0,,0.0,1.22,1.4,0.2727272727272725,0.0
Year ending 8/2023,Neutral,,2.79,0.0,2.65,0.37305699481865284,2.93,0.3627906976744186,2.79,2.79,0.9928571428571431,0.36792384624653574
Year ending 8/2024,Neutral,,3.03,0.0,3.0,0.13207547169811318,3.09,0.05460750853242313,3.03,3.03,0.08602150537634401,0.09334149011526816
