,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Neutral,2.79,,,2.8,,2.83,,2.815,2.79,,
Year ending 12/2020,Positive Surprise,2.21,,-0.20788530465949828,,0.0,,0.0,2.1,2.21,-0.20788530465949828,0.0
Year ending 12/2021,Neutral,3.03,,0.37104072398190047,3.01,0.07499999999999996,3.05,0.07773851590105996,3.03,3.03,0.37104072398190047,0.07636925795052996
Year ending 12/2022,Neutral,,2.91,0.0,2.73,-0.09302325581395343,2.99,-0.01967213114754085,2.91,2.91,-0.03960396039603953,-0.05634769348074714
Year ending 12/2023,Neutral,,3.4,0.0,2.72,-0.003663003663003539,3.82,0.277591973244147,3.4,3.4,0.16838487972508576,0.13696448479057172
