,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Negative Surprise,-0.41,,,,,,,-0.08,-0.41,,
Year ending 12/2020,Negative Surprise,-1.18,,1.8780487804878048,,,,,-1.05,-1.18,1.8780487804878048,
Year ending 12/2021,Neutral,0.54,,-1.457627118644068,0.27,,1.02,,0.645,0.54,-1.457627118644068,
Year ending 12/2022,Neutral,,3.21,0.0,3.04,10.25925925925926,3.49,2.4215686274509807,3.21,3.21,4.944444444444444,6.34041394335512
Year ending 12/2023,Neutral,,3.8,0.0,3.51,0.1546052631578947,4.06,0.16332378223495692,3.8,3.8,0.1838006230529594,0.1589645226964258
