,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Neutral,-1.44,,,-1.51,,-1.3,,-1.405,-1.44,,
Year ending 12/2020,Negative Surprise,-2.1,,0.4583333333333335,,0.0,,0.0,-1.83,-2.1,0.4583333333333335,0.0
Year ending 12/2021,Neutral,-2.24,,0.06666666666666665,-2.46,0.629139072847682,-1.93,0.48461538461538445,-2.195,-2.24,0.06666666666666665,0.5568772287315332
Year ending 12/2022,Neutral,,-3.22,0.0,-3.66,0.4878048780487805,-2.89,0.4974093264248707,-3.22,-3.22,0.4375,0.4926071022368256
Year ending 12/2023,Neutral,,-3.86,0.0,-4.42,0.20765027322404372,-3.04,0.05190311418685112,-3.86,-3.86,0.1987577639751552,0.12977669370544742
