,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Negative Surprise,0.47,,,,,,,0.77,0.47,,
Year ending 12/2020,Neutral,4.39,,8.340425531914894,3.78,,4.95,,4.365,4.39,8.340425531914894,
Year ending 12/2021,Negative Surprise,-3.48,,-1.7927107061503418,,0.0,,0.0,-1.98,-3.48,-1.7927107061503418,0.0
Year ending 12/2022,Neutral,,6.89,0.0,6.58,0.7407407407407409,7.39,0.4929292929292928,6.89,6.89,-2.9798850574712645,0.6168350168350168
Year ending 12/2023,Neutral,,6.52,0.0,3.62,-0.4498480243161094,11.3,0.5290933694181328,6.52,6.52,-0.053701015965166965,0.039622672551011706
