,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2021,Neutral,-0.82,,,-0.91,,-0.64,,-0.775,-0.82,,
Year ending 12/2022,Neutral,,-0.19,0.0,-0.23,-0.7472527472527473,-0.15,-0.765625,-0.19,-0.19,-0.7682926829268293,-0.7564388736263736
Year ending 12/2023,Neutral,,0.02,0.0,-0.34,0.4782608695652175,0.56,-4.733333333333334,0.02,0.02,-1.1052631578947367,-2.1275362318840583
