,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 6/2020,Negative Surprise,0.7,,,,,,,1.34,0.7,,
Year ending 6/2021,Neutral,1.35,,0.9285714285714288,0.64,,1.43,,1.035,1.35,0.9285714285714288,
Year ending 6/2022,Neutral,2.6,,0.9259259259259258,1.75,1.734375,2.61,0.8251748251748252,2.1799999999999997,2.6,0.9259259259259258,1.2797749125874125
Year ending 6/2023,Neutral,,3.7,0.0,3.52,1.0114285714285716,4.08,0.5632183908045978,3.7,3.7,0.42307692307692313,0.7873234811165847
Year ending 6/2024,Neutral,,4.26,0.0,2.99,-0.15056818181818177,5.37,0.3161764705882353,4.26,4.26,0.15135135135135114,0.08280414438502676
