,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2021,Negative Surprise,-0.43,,,,,,,-0.4,-0.43,,
Year ending 12/2022,Neutral,,-0.44,0.0,-0.45,,-0.43,,-0.44,-0.44,0.023255813953488413,
Year ending 12/2023,Neutral,,-0.27,0.0,-0.34,-0.24444444444444446,-0.16,-0.627906976744186,-0.27,-0.27,-0.38636363636363635,-0.43617571059431526
