,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 10/2019,Neutral,0.44,,,0.44,,0.48,,0.45999999999999996,0.44,,
Year ending 10/2020,Negative Surprise,0.52,,0.18181818181818188,,0.0,,0.0,0.57,0.52,0.18181818181818188,0.0
Year ending 10/2021,Neutral,0.86,,0.6538461538461537,0.82,0.8636363636363635,0.82,0.7083333333333333,0.82,0.86,0.6538461538461537,0.7859848484848484
Year ending 10/2022,Neutral,,1.84,0.0,1.82,1.2195121951219514,1.86,1.2682926829268295,1.84,1.84,1.1395348837209305,1.2439024390243905
Year ending 10/2023,Neutral,,2.02,0.0,1.95,0.0714285714285714,2.08,0.11827956989247301,2.02,2.02,0.09782608695652173,0.0948540706605222
