,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Neutral,2.78,,,2.78,,2.84,,2.8099999999999996,2.78,,
Year ending 12/2020,Positive Surprise,1.83,,-0.34172661870503585,,0.0,,0.0,1.74,1.83,-0.34172661870503585,0.0
Year ending 12/2021,Neutral,3.73,,1.0382513661202184,3.68,0.3237410071942448,3.81,0.341549295774648,3.745,3.73,1.0382513661202184,0.3326451514844464
Year ending 12/2022,Neutral,,3.38,0.0,3.33,-0.09510869565217395,3.47,-0.08923884514435687,3.38,3.38,-0.09383378016085797,-0.09217377039826541
Year ending 12/2023,Neutral,,3.97,0.0,3.35,0.006006006006006093,4.2,0.21037463976945237,3.97,3.97,0.1745562130177516,0.10819032288772923
