,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2021,Negative Surprise,0.4,,,,,,,0.44,0.4,,
Year ending 12/2022,Neutral,,0.74,0.0,0.72,,0.75,,0.74,0.74,0.8499999999999999,
Year ending 12/2023,Neutral,,0.85,0.0,0.79,0.09722222222222232,0.9,0.19999999999999996,0.85,0.85,0.14864864864864868,0.14861111111111114
