,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Neutral,8.55,,,8.48,,8.75,,8.615,8.55,,
Year ending 12/2020,Neutral,8.63,,0.009356725146198785,8.77,0.034198113207547065,9.0,0.02857142857142847,8.885,8.63,0.009356725146198785,0.03138477088948777
Year ending 12/2021,Neutral,9.36,,0.08458864426419455,9.13,0.041049030786773244,9.33,0.036666666666666625,9.23,9.36,0.08458864426419455,0.038857848726719935
Year ending 12/2022,Neutral,,10.66,0.0,10.55,0.15553121577217954,10.74,0.1511254019292605,10.66,10.66,0.13888888888888906,0.15332830885072002
Year ending 12/2023,Neutral,,12.74,0.0,11.45,0.08530805687203769,13.45,0.25232774674115444,12.74,12.74,0.19512195121951215,0.16881790180659606
