,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Negative Surprise,0.05,,,,,,,0.09,0.05,,
Year ending 12/2020,Negative Surprise,0.11,,1.1999999999999997,,,,,0.16,0.11,1.1999999999999997,
Year ending 12/2021,Positive Surprise,0.21,,0.909090909090909,,,,,0.19,0.21,0.909090909090909,
Year ending 12/2022,Neutral,,-2.33,0.0,-2.61,,-0.5,,-2.33,-2.33,-12.095238095238097,
Year ending 12/2023,Neutral,,-0.33,0.0,-0.62,-0.7624521072796935,-0.19,-0.62,-0.33,-0.33,-0.8583690987124464,-0.6912260536398467
