,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Neutral,-4.25,,,-4.55,,-3.48,,-4.015,-4.25,,
Year ending 12/2020,Neutral,-4.46,,0.049411764705882266,-4.65,0.021978021978022122,-4.26,0.22413793103448265,-4.455,-4.46,0.049411764705882266,0.12305797650625239
Year ending 12/2021,Negative Surprise,-2.87,,-0.3565022421524663,,0.0,,0.0,-2.61,-2.87,-0.3565022421524663,0.0
Year ending 12/2022,Neutral,,1.53,0.0,-0.87,-0.8129032258064517,11.05,-3.593896713615024,1.53,1.53,-1.533101045296167,-2.2033999697107376
Year ending 12/2023,Neutral,,-0.44,0.0,-1.18,0.35632183908045967,1.92,-0.8262443438914027,-0.44,-0.44,-1.287581699346405,-0.2349612524054715
