,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2020,Negative Surprise,-2.27,,,,,,,-1.71,-2.27,,
Year ending 12/2021,Positive Surprise,-0.69,,-0.696035242290749,,,,,-0.79,-0.69,-0.696035242290749,
Year ending 12/2022,Neutral,,-1.02,0.0,-1.05,,-0.98,,-1.02,-1.02,0.4782608695652175,
Year ending 12/2023,Neutral,,-0.72,0.0,-0.9,-0.1428571428571429,-0.55,-0.43877551020408156,-0.72,-0.72,-0.2941176470588236,-0.29081632653061223
