,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 3/2020,Neutral,2.0,,,1.96,,2.17,,2.065,2.0,,
Year ending 3/2021,Positive Surprise,1.14,,-0.43000000000000005,,0.0,,0.0,1.06,1.14,-0.43000000000000005,0.0
Year ending 3/2022,Negative Surprise,1.85,,0.6228070175438598,,0.0,,0.0,2.1,1.85,0.6228070175438598,0.0
Year ending 3/2023,Neutral,,1.62,0.0,1.52,-0.22448979591836737,1.69,-0.2211981566820277,1.62,1.62,-0.12432432432432428,-0.22284397630019753
Year ending 3/2024,Neutral,,1.96,0.0,1.84,0.21052631578947367,2.05,0.21301775147928992,1.96,1.96,0.20987654320987637,0.2117720336343818
