,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Neutral,6.15,,,5.42,,6.3,,5.859999999999999,6.15,,
Year ending 12/2020,Negative Surprise,-8.78,,-2.4276422764227643,,0.0,,0.0,-7.88,-8.78,-2.4276422764227643,0.0
Year ending 12/2021,Positive Surprise,1.65,,-1.1879271070615034,,0.0,,0.0,1.16,1.65,-1.1879271070615034,0.0
Year ending 12/2022,Neutral,,7.17,0.0,5.15,-0.04981549815498143,7.81,0.23968253968253972,7.17,7.17,3.3454545454545457,0.09493352076377914
Year ending 12/2023,Neutral,,9.42,0.0,7.78,0.5106796116504855,11.66,0.49295774647887325,9.42,9.42,0.3138075313807531,0.5018186790646794
