,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 1/2020,Negative Surprise,2.27,,,,,,,2.47,2.27,,
Year ending 1/2021,Neutral,2.54,,0.11894273127753308,2.49,,2.9,,2.6950000000000003,2.54,0.11894273127753308,
Year ending 1/2022,Positive Surprise,1.52,,-0.40157480314960625,,0.0,,0.0,1.44,1.52,-0.40157480314960625,0.0
Year ending 1/2023,Neutral,,4.07,0.0,3.92,0.5742971887550199,4.21,0.4517241379310346,4.07,4.07,1.6776315789473686,0.5130106633430273
Year ending 1/2024,Neutral,,5.31,0.0,4.16,0.061224489795918435,6.25,0.48456057007125897,5.31,5.31,0.3046683046683045,0.2728925299335887
