,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 4/2020,Positive Surprise,-0.27,,,,,,,-0.33,-0.27,,
Year ending 4/2021,Negative Surprise,0.06,,-1.2222222222222223,,,,,0.09,0.06,-1.2222222222222223,
Year ending 4/2022,Positive Surprise,0.21,,2.5,,,,,0.19,0.21,2.5,
Year ending 4/2023,Neutral,,0.07,0.0,0.05,,0.08,,0.07,0.07,-0.6666666666666666,
Year ending 4/2024,Neutral,,0.24,0.0,0.11,1.1999999999999997,0.32,3.0,0.24,0.24,2.428571428571428,2.0999999999999996
