,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Neutral,1.65,,,1.63,,1.76,,1.6949999999999998,1.65,,
Year ending 12/2020,Positive Surprise,1.27,,-0.23030303030303023,,0.0,,0.0,1.12,1.27,-0.23030303030303023,0.0
Year ending 12/2021,Neutral,2.63,,1.0708661417322833,2.47,0.5153374233128836,2.6,0.4772727272727273,2.535,2.63,1.0708661417322833,0.49630507529280543
Year ending 12/2022,Neutral,,2.13,0.0,2.05,-0.17004048582995968,2.19,-0.1576923076923077,2.13,2.13,-0.1901140684410646,-0.16386639676113368
Year ending 12/2023,Neutral,,2.31,0.0,1.65,-0.19512195121951215,2.65,0.21004566210045672,2.31,2.31,0.08450704225352124,0.007461855440472287
