,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Neutral,6.09,,,5.67,,6.16,,5.915,6.09,,
Year ending 12/2020,Neutral,6.19,,0.016420361247947435,6.1,0.07583774250440922,6.55,0.06331168831168821,6.324999999999999,6.19,0.016420361247947435,0.06957471540804872
Year ending 12/2021,Neutral,6.93,,0.11954765751211616,6.7,0.09836065573770503,7.05,0.07633587786259532,6.875,6.93,0.11954765751211616,0.08734826680015018
Year ending 12/2022,Neutral,,7.4,0.0,7.33,0.09402985074626868,7.65,0.08510638297872353,7.4,7.4,0.067821067821068,0.0895681168624961
Year ending 12/2023,Neutral,,8.34,0.0,7.97,0.08731241473396989,8.7,0.13725490196078427,8.34,8.34,0.12702702702702706,0.11228365834737708
