,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2021,Neutral,-7.49,,,-10.79,,-3.86,,-7.324999999999999,-7.49,,
Year ending 12/2022,Neutral,,-1.12,0.0,-1.17,-0.891566265060241,-1.03,-0.733160621761658,-1.12,-1.12,-0.8504672897196262,-0.8123634434109495
Year ending 12/2023,Neutral,,-0.45,0.0,-0.88,-0.24786324786324776,0.09,-1.087378640776699,-0.45,-0.45,-0.5982142857142858,-0.6676209443199734
