,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Neutral,1.59,,,1.6,,1.6,,1.6,1.59,,
Year ending 12/2020,Positive Surprise,1.7,,0.0691823899371069,,0.0,,0.0,1.54,1.7,0.0691823899371069,0.0
Year ending 12/2021,Neutral,2.59,,0.5235294117647058,2.62,0.6375,2.76,0.7249999999999999,2.69,2.59,0.5235294117647058,0.6812499999999999
Year ending 12/2022,Neutral,,2.66,0.0,2.62,0.0,2.68,-0.02898550724637672,2.66,2.66,0.027027027027027195,-0.01449275362318836
Year ending 12/2023,Neutral,,1.72,0.0,1.43,-0.4541984732824428,1.9,-0.29104477611940305,1.72,1.72,-0.3533834586466166,-0.3726216247009229
