,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Neutral,2.15,,,1.93,,2.53,,2.23,2.15,,
Year ending 12/2020,Positive Surprise,1.56,,-0.27441860465116275,,0.0,,0.0,1.41,1.56,-0.27441860465116275,0.0
Year ending 12/2021,Positive Surprise,1.39,,-0.10897435897435903,,0.0,,0.0,1.25,1.39,-0.10897435897435903,0.0
Year ending 12/2022,Neutral,,1.68,0.0,1.57,-0.18652849740932642,1.82,-0.2806324110671936,1.68,1.68,0.2086330935251799,-0.23358045423826002
Year ending 12/2023,Neutral,,2.2,0.0,1.72,0.09554140127388533,2.5,0.37362637362637363,2.2,2.2,0.30952380952380976,0.23458388745012948
