,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2020,Negative Surprise,-3.12,,,,,,,-2.74,-3.12,,
Year ending 12/2021,Positive Surprise,-1.35,,-0.5673076923076923,,,,,-1.46,-1.35,-0.5673076923076923,
Year ending 12/2022,Neutral,,-0.14,0.0,-0.38,,0.24,,-0.14,-0.14,-0.8962962962962963,
Year ending 12/2023,Neutral,,-1.29,0.0,-1.42,2.7368421052631575,-1.13,-5.708333333333333,-1.29,-1.29,8.214285714285714,-1.4857456140350878
