,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Negative Surprise,-1.71,,,,,,,-1.57,-1.71,,
Year ending 12/2020,Neutral,-2.45,,0.432748538011696,-2.59,,-2.4,,-2.495,-2.45,0.432748538011696,
Year ending 12/2021,Negative Surprise,-0.45,,-0.8163265306122449,,0.0,,0.0,0.14,-0.45,-0.8163265306122449,0.0
Year ending 12/2022,Neutral,,-1.39,0.0,-1.75,-0.32432432432432434,-1.0,-0.5833333333333333,-1.39,-1.39,2.0888888888888886,-0.4538288288288288
Year ending 12/2023,Neutral,,-1.67,0.0,-3.47,0.9828571428571429,-0.1,-0.9,-1.67,-1.67,0.2014388489208634,0.041428571428571426
