,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2021,Neutral,0.35,,,0.27,,0.43,,0.35,0.35,,
Year ending 12/2022,Neutral,,0.33,0.0,0.29,0.07407407407407396,0.37,-0.13953488372093026,0.33,0.33,-0.05714285714285705,-0.03273040482342815
Year ending 12/2023,Neutral,,0.31,0.0,0.2,-0.31034482758620685,0.48,0.29729729729729737,0.31,0.31,-0.06060606060606066,-0.006523765144454741
