,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Negative Surprise,-14.05,,,,,,,-2.22,-14.05,,
Year ending 12/2020,Negative Surprise,-4.19,,-0.701779359430605,,,,,-3.01,-4.19,-0.701779359430605,
Year ending 12/2021,Neutral,-5.77,,0.37708830548926,-6.18,,-5.12,,-5.65,-5.77,0.37708830548926,
Year ending 12/2022,Neutral,,-4.84,0.0,-5.16,-0.16504854368932032,-4.25,-0.169921875,-4.84,-4.84,-0.16117850953206236,-0.16748520934466016
Year ending 12/2023,Neutral,,-5.52,0.0,-6.47,0.25387596899224807,-4.19,-0.014117647058823457,-5.52,-5.52,0.14049586776859502,0.1198791609667123
