,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Negative Surprise,-0.21,,,,,,,-0.2,-0.21,,
Year ending 12/2020,Positive Surprise,-0.4,,0.9047619047619049,,,,,-0.46,-0.4,0.9047619047619049,
Year ending 12/2021,Positive Surprise,-0.33,,-0.17500000000000004,,,,,-0.38,-0.33,-0.17500000000000004,
Year ending 12/2022,Neutral,,-0.54,0.0,-0.6,,-0.48,,-0.54,-0.54,0.6363636363636365,
Year ending 12/2023,Neutral,,-1.11,0.0,-1.32,1.2000000000000002,-0.85,0.7708333333333333,-1.11,-1.11,1.0555555555555558,0.9854166666666667
