,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 6/2020,Negative Surprise,-0.45,,,,,,,-0.41,-0.45,,
Year ending 6/2021,Positive Surprise,-0.14,,-0.6888888888888889,,,,,-0.23,-0.14,-0.6888888888888889,
Year ending 6/2022,Neutral,-0.03,,-0.7857142857142858,-0.02,,-0.01,,-0.015,-0.03,-0.7857142857142858,
Year ending 6/2023,Neutral,,-0.02,0.0,-0.06,2.0,0.03,-4.0,-0.02,-0.02,-0.33333333333333326,-1.0
Year ending 6/2024,Neutral,,0.08,0.0,0.0,-1.0,0.15,4.0,0.08,0.08,-5.0,1.5
